match_id,match_end_id,id,game,end,hteam,nhteam,powerplay,strength_diff,h_before,nh_before,h_during,nh_during,h_after,nh_after,h_offensive_shots,h_defensive_shots,h_classified_shots,h_offensive_shot_rate,score_diff_before,strength_diff_z,outcome,score_diff_grp,end_grp
WMDCC2021_95,WMDCC2021_95_2,WMDCC2021,95,2,CZE-CzechRepublic,AUS-Australia,0,-0.02376678177636382,0,1,3.0,0.0,3,1,4,1,5,0.8,-1,-0.19108246854698135,2+,trailing,<=6
WMDCC2021_95,WMDCC2021_95_3,WMDCC2021,95,3,AUS-Australia,CZE-CzechRepublic,0,0.02376678177636382,1,3,0.0,1.0,1,4,3,2,5,0.6,-2,0.36995634168141617,0,trailing,<=6
WMDCC2021_95,WMDCC2021_95_4,WMDCC2021,95,4,AUS-Australia,CZE-CzechRepublic,0,0.02376678177636382,1,4,0.0,1.0,1,5,4,1,5,0.8,-3,0.36995634168141617,0,trailing,<=6
WMDCC2021_95,WMDCC2021_95_5,WMDCC2021,95,5,AUS-Australia,CZE-CzechRepublic,1,0.02376678177636382,1,5,2.0,0.0,3,5,2,3,5,0.4,-4,0.36995634168141617,2+,trailing,<=6
WMDCC2021_95,WMDCC2021_95_6,WMDCC2021,95,6,CZE-CzechRepublic,AUS-Australia,0,-0.02376678177636382,5,3,2.0,0.0,7,3,3,2,5,0.6,2,-0.19108246854698135,2+,leading,<=6
WMDCC2021_95,WMDCC2021_95_7,WMDCC2021,95,7,AUS-Australia,CZE-CzechRepublic,0,0.02376678177636382,3,7,0.0,2.0,3,9,2,3,5,0.4,-4,0.36995634168141617,0,trailing,>=7
WMDCC2021_96,WMDCC2021_96_1,WMDCC2021,96,1,CAN-Canada,ESP-Spain,0,0.18193844866586062,0,0,0.0,3.0,0,3,3,2,5,0.6,0,2.2368570571114392,0,tied,<=6
WMDCC2021_96,WMDCC2021_96_2,WMDCC2021,96,2,CAN-Canada,ESP-Spain,0,0.18193844866586062,0,3,0.0,1.0,0,4,2,3,5,0.4,-3,2.2368570571114392,0,trailing,<=6
WMDCC2021_96,WMDCC2021_96_3,WMDCC2021,96,3,CAN-Canada,ESP-Spain,0,0.18193844866586062,0,4,2.0,0.0,2,4,4,1,5,0.8,-4,2.2368570571114392,2+,trailing,<=6
WMDCC2021_96,WMDCC2021_96_4,WMDCC2021,96,4,ESP-Spain,CAN-Canada,0,-0.18193844866586062,4,2,1.0,0.0,5,2,1,4,5,0.2,2,-2.0579831839770044,1,leading,<=6
WMDCC2021_96,WMDCC2021_96_5,WMDCC2021,96,5,CAN-Canada,ESP-Spain,0,0.18193844866586062,2,5,3.0,0.0,5,5,3,2,5,0.6,-3,2.2368570571114392,2+,trailing,<=6
WMDCC2021_96,WMDCC2021_96_6,WMDCC2021,96,6,ESP-Spain,CAN-Canada,1,-0.18193844866586062,5,5,1.0,0.0,6,5,3,2,5,0.6,0,-2.0579831839770044,1,tied,<=6
WMDCC2021_96,WMDCC2021_96_7,WMDCC2021,96,7,CAN-Canada,ESP-Spain,1,0.18193844866586062,5,6,1.0,0.0,6,6,3,2,5,0.6,-1,2.2368570571114392,1,trailing,>=7
WMDCC2021_96,WMDCC2021_96_8,WMDCC2021,96,8,ESP-Spain,CAN-Canada,0,-0.18193844866586062,6,6,0.0,2.0,6,8,3,2,5,0.6,0,-2.0579831839770044,0,tied,>=7
WMDCC2021_97,WMDCC2021_97_1,WMDCC2021,97,1,GER-Germany,HUN-Hungary,0,6.485898824459824e-05,0,0,0.0,2.0,0,2,2,3,5,0.4,0,0.09020246742326195,0,tied,<=6
WMDCC2021_97,WMDCC2021_97_2,WMDCC2021,97,2,GER-Germany,HUN-Hungary,0,6.485898824459824e-05,0,2,0.0,1.0,0,3,5,0,5,1.0,-2,0.09020246742326195,0,trailing,<=6
WMDCC2021_97,WMDCC2021_97_3,WMDCC2021,97,3,GER-Germany,HUN-Hungary,0,6.485898824459824e-05,0,3,3.0,0.0,3,3,4,1,5,0.8,-3,0.09020246742326195,2+,trailing,<=6
WMDCC2021_97,WMDCC2021_97_4,WMDCC2021,97,4,HUN-Hungary,GER-Germany,0,-6.485898824459824e-05,3,3,1.0,0.0,4,3,4,1,5,0.8,0,0.08867140571117287,1,tied,<=6
WMDCC2021_97,WMDCC2021_97_5,WMDCC2021,97,5,GER-Germany,HUN-Hungary,0,6.485898824459824e-05,3,4,3.0,0.0,6,4,4,1,5,0.8,-1,0.09020246742326195,2+,trailing,<=6
WMDCC2021_97,WMDCC2021_97_6,WMDCC2021,97,6,HUN-Hungary,GER-Germany,0,-6.485898824459824e-05,4,6,0.0,1.0,4,7,5,0,5,1.0,-2,0.08867140571117287,0,trailing,<=6
WMDCC2021_97,WMDCC2021_97_7,WMDCC2021,97,7,HUN-Hungary,GER-Germany,1,-6.485898824459824e-05,4,7,1.0,0.0,5,7,3,2,5,0.6,-3,0.08867140571117287,1,trailing,>=7
WMDCC2021_97,WMDCC2021_97_8,WMDCC2021,97,8,GER-Germany,HUN-Hungary,1,6.485898824459824e-05,7,5,1.0,0.0,8,5,1,4,5,0.2,2,0.09020246742326195,1,leading,>=7
WMDCC2021_98,WMDCC2021_98_1,WMDCC2021,98,1,SCO-Scotland,ITA-Italy,0,0.030093472260184106,0,0,0.0,1.0,0,1,4,1,5,0.8,0,0.444630290706687,0,tied,<=6
WMDCC2021_98,WMDCC2021_98_2,WMDCC2021,98,2,SCO-Scotland,ITA-Italy,0,0.030093472260184106,0,1,2.0,0.0,2,1,3,2,5,0.6,-1,0.444630290706687,2+,trailing,<=6
WMDCC2021_98,WMDCC2021_98_3,WMDCC2021,98,3,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,1,2,0.0,2.0,1,4,3,2,5,0.6,-1,-0.2657564175722522,0,trailing,<=6
WMDCC2021_98,WMDCC2021_98_4,WMDCC2021,98,4,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,1,4,0.0,1.0,1,5,3,2,5,0.6,-3,-0.2657564175722522,0,trailing,<=6
WMDCC2021_98,WMDCC2021_98_5,WMDCC2021,98,5,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,1,5,2.0,0.0,3,5,4,1,5,0.8,-4,-0.2657564175722522,2+,trailing,<=6
WMDCC2021_98,WMDCC2021_98_6,WMDCC2021,98,6,SCO-Scotland,ITA-Italy,0,0.030093472260184106,5,3,2.0,0.0,7,3,4,1,5,0.8,2,0.444630290706687,2+,leading,<=6
WMDCC2021_98,WMDCC2021_98_7,WMDCC2021,98,7,ITA-Italy,SCO-Scotland,0,-0.030093472260184106,3,7,1.0,0.0,4,7,3,2,5,0.6,-4,-0.2657564175722522,1,trailing,>=7
WMDCC2021_99,WMDCC2021_99_1,WMDCC2021,99,1,RCF-Rcf,KOR-Korea,0,0.0035544953632425935,0,0,0.0,1.0,0,1,5,0,5,1.0,0,0.13139065727540417,0,tied,<=6
WMDCC2021_99,WMDCC2021_99_2,WMDCC2021,99,2,RCF-Rcf,KOR-Korea,0,0.0035544953632425935,0,1,1.0,0.0,1,1,3,2,5,0.6,-1,0.13139065727540417,1,trailing,<=6
WMDCC2021_99,WMDCC2021_99_3,WMDCC2021,99,3,KOR-Korea,RCF-Rcf,0,-0.0035544953632425935,1,1,1.0,0.0,2,1,3,2,5,0.6,0,0.04748321585903067,1,tied,<=6
WMDCC2021_99,WMDCC2021_99_4,WMDCC2021,99,4,RCF-Rcf,KOR-Korea,0,0.0035544953632425935,1,2,3.0,0.0,4,2,5,0,5,1.0,-1,0.13139065727540417,2+,trailing,<=6
WMDCC2021_99,WMDCC2021_99_5,WMDCC2021,99,5,KOR-Korea,RCF-Rcf,0,-0.0035544953632425935,2,4,1.0,0.0,3,4,2,3,5,0.4,-2,0.04748321585903067,1,trailing,<=6
WMDCC2021_99,WMDCC2021_99_6,WMDCC2021,99,6,RCF-Rcf,KOR-Korea,0,0.0035544953632425935,4,3,0.0,1.0,4,4,3,2,5,0.6,1,0.13139065727540417,0,leading,<=6
WMDCC2021_99,WMDCC2021_99_7,WMDCC2021,99,7,RCF-Rcf,KOR-Korea,0,0.0035544953632425935,4,4,0.0,1.0,4,5,2,3,5,0.4,0,0.13139065727540417,0,tied,>=7
WMDCC2021_99,WMDCC2021_99_8,WMDCC2021,99,8,RCF-Rcf,KOR-Korea,1,0.0035544953632425935,4,5,1.0,0.0,5,5,5,0,5,1.0,-1,0.13139065727540417,1,trailing,>=7
WMDCC2022_1,WMDCC2022_1_1,WMDCC2022,1,1,SCO-Scotland,SUI-Switzerland,0,0.04526275952196651,0,0,4.0,0.0,4,0,2,3,5,0.4,0,0.6236734391952843,2+,tied,<=6
WMDCC2022_1,WMDCC2022_1_2,WMDCC2022,1,2,SUI-Switzerland,SCO-Scotland,0,-0.04526275952196651,0,4,0.0,1.0,0,5,3,2,5,0.6,-4,-0.4447995660608494,0,trailing,<=6
WMDCC2022_1,WMDCC2022_1_3,WMDCC2022,1,3,SUI-Switzerland,SCO-Scotland,0,-0.04526275952196651,0,5,2.0,0.0,2,5,3,2,5,0.6,-5,-0.4447995660608494,2+,trailing,<=6
WMDCC2022_1,WMDCC2022_1_4,WMDCC2022,1,4,SCO-Scotland,SUI-Switzerland,0,0.04526275952196651,5,2,2.0,0.0,7,2,5,0,5,1.0,3,0.6236734391952843,2+,leading,<=6
WMDCC2022_1,WMDCC2022_1_5,WMDCC2022,1,5,SUI-Switzerland,SCO-Scotland,1,-0.04526275952196651,2,7,2.0,0.0,4,7,5,0,5,1.0,-5,-0.4447995660608494,2+,trailing,<=6
WMDCC2022_1,WMDCC2022_1_6,WMDCC2022,1,6,SCO-Scotland,SUI-Switzerland,0,0.04526275952196651,7,4,0.0,2.0,7,6,2,3,5,0.4,3,0.6236734391952843,0,leading,<=6
WMDCC2022_1,WMDCC2022_1_7,WMDCC2022,1,7,SCO-Scotland,SUI-Switzerland,1,0.04526275952196651,7,6,2.0,0.0,9,6,2,3,5,0.4,1,0.6236734391952843,2+,leading,>=7
WMDCC2022_1,WMDCC2022_1_8,WMDCC2022,1,8,SUI-Switzerland,SCO-Scotland,0,-0.04526275952196651,6,9,1.0,0.0,7,9,4,1,5,0.8,-3,-0.4447995660608494,1,trailing,>=7
WMDCC2022_2,WMDCC2022_2_1,WMDCC2022,2,1,NOR-Norway,GER-Germany,0,0.09460056800865935,0,0,0.0,1.0,0,1,3,2,5,0.6,0,1.2060077584378457,0,tied,<=6
WMDCC2022_2,WMDCC2022_2_2,WMDCC2022,2,2,NOR-Norway,GER-Germany,0,0.09460056800865935,0,1,0.0,2.0,0,3,2,3,5,0.4,-1,1.2060077584378457,0,trailing,<=6
WMDCC2022_2,WMDCC2022_2_3,WMDCC2022,2,3,NOR-Norway,GER-Germany,0,0.09460056800865935,0,3,1.0,0.0,1,3,3,2,5,0.6,-3,1.2060077584378457,1,trailing,<=6
WMDCC2022_2,WMDCC2022_2_4,WMDCC2022,2,4,GER-Germany,NOR-Norway,0,-0.09460056800865935,3,1,0.0,1.0,3,2,2,3,5,0.4,2,-1.0271338853034109,0,leading,<=6
WMDCC2022_2,WMDCC2022_2_5,WMDCC2022,2,5,GER-Germany,NOR-Norway,0,-0.09460056800865935,3,2,1.0,0.0,4,2,4,1,5,0.8,1,-1.0271338853034109,1,leading,<=6
WMDCC2022_2,WMDCC2022_2_6,WMDCC2022,2,6,NOR-Norway,GER-Germany,1,0.09460056800865935,2,4,3.0,0.0,5,4,4,1,5,0.8,-2,1.2060077584378457,2+,trailing,<=6
WMDCC2022_2,WMDCC2022_2_7,WMDCC2022,2,7,GER-Germany,NOR-Norway,1,-0.09460056800865935,4,5,2.0,0.0,6,5,3,2,5,0.6,-1,-1.0271338853034109,2+,trailing,>=7
WMDCC2022_2,WMDCC2022_2_8,WMDCC2022,2,8,NOR-Norway,GER-Germany,0,0.09460056800865935,5,6,0.0,1.0,5,7,3,2,5,0.6,-1,1.2060077584378457,0,trailing,>=7
WMDCC2022_3,WMDCC2022_3_1,WMDCC2022,3,1,SUI-Switzerland,NOR-Norway,0,-0.03392047619470279,0,0,3.0,0.0,3,0,2,3,5,0.4,0,-0.31092655786228207,2+,tied,<=6
WMDCC2022_3,WMDCC2022_3_2,WMDCC2022,3,2,NOR-Norway,SUI-Switzerland,0,0.03392047619470279,0,3,1.0,0.0,1,3,4,1,5,0.8,-3,0.4898004309967169,1,trailing,<=6
WMDCC2022_3,WMDCC2022_3_3,WMDCC2022,3,3,SUI-Switzerland,NOR-Norway,0,-0.03392047619470279,3,1,0.0,1.0,3,2,2,3,5,0.4,2,-0.31092655786228207,0,leading,<=6
WMDCC2022_3,WMDCC2022_3_4,WMDCC2022,3,4,SUI-Switzerland,NOR-Norway,0,-0.03392047619470279,3,2,0.0,1.0,3,3,4,1,5,0.8,1,-0.31092655786228207,0,leading,<=6
WMDCC2022_3,WMDCC2022_3_5,WMDCC2022,3,5,SUI-Switzerland,NOR-Norway,0,-0.03392047619470279,3,3,3.0,0.0,6,3,2,3,5,0.4,0,-0.31092655786228207,2+,tied,<=6
WMDCC2022_3,WMDCC2022_3_6,WMDCC2022,3,6,NOR-Norway,SUI-Switzerland,1,0.03392047619470279,3,6,1.0,0.0,4,6,4,1,5,0.8,-3,0.4898004309967169,1,trailing,<=6
WMDCC2022_3,WMDCC2022_3_7,WMDCC2022,3,7,SUI-Switzerland,NOR-Norway,1,-0.03392047619470279,6,4,1.0,0.0,7,4,2,3,5,0.4,2,-0.31092655786228207,1,leading,>=7
WMDCC2022_3,WMDCC2022_3_8,WMDCC2022,3,8,NOR-Norway,SUI-Switzerland,0,0.03392047619470279,4,7,3.0,0.0,7,7,4,1,5,0.8,-3,0.4898004309967169,2+,trailing,>=7
WMDCC2022_3,WMDCC2022_3_9,WMDCC2022,3,9,SUI-Switzerland,NOR-Norway,0,-0.03392047619470279,7,7,1.0,0.0,8,7,2,3,5,0.4,0,-0.31092655786228207,1,tied,>=7
WMDCC2022_4,WMDCC2022_4_1,WMDCC2022,4,1,SCO-Scotland,GER-Germany,0,0.10594285133592307,0,0,1.0,0.0,1,0,3,2,5,0.6,0,1.339880766636413,1,tied,<=6
WMDCC2022_4,WMDCC2022_4_2,WMDCC2022,4,2,GER-Germany,SCO-Scotland,0,-0.10594285133592307,0,1,2.0,0.0,2,1,3,2,5,0.6,-1,-1.1610068935019784,2+,trailing,<=6
WMDCC2022_4,WMDCC2022_4_3,WMDCC2022,4,3,SCO-Scotland,GER-Germany,0,0.10594285133592307,1,2,3.0,0.0,4,2,3,2,5,0.6,-1,1.339880766636413,2+,trailing,<=6
WMDCC2022_4,WMDCC2022_4_4,WMDCC2022,4,4,GER-Germany,SCO-Scotland,0,-0.10594285133592307,2,4,0.0,2.0,2,6,5,0,5,1.0,-2,-1.1610068935019784,0,trailing,<=6
WMDCC2022_4,WMDCC2022_4_5,WMDCC2022,4,5,GER-Germany,SCO-Scotland,1,-0.10594285133592307,2,6,1.0,0.0,3,6,3,2,5,0.6,-4,-1.1610068935019784,1,trailing,<=6
WMDCC2022_4,WMDCC2022_4_6,WMDCC2022,4,6,SCO-Scotland,GER-Germany,0,0.10594285133592307,6,3,1.0,0.0,7,3,3,2,5,0.6,3,1.339880766636413,1,leading,<=6
WMDCC2022_4,WMDCC2022_4_7,WMDCC2022,4,7,GER-Germany,SCO-Scotland,0,-0.10594285133592307,3,7,0.0,1.0,3,8,4,1,5,0.8,-4,-1.1610068935019784,0,trailing,>=7
WMDCC2022_5,WMDCC2022_5_1,WMDCC2022,5,1,CAN-Canada,NOR-Norway,0,0.022891767593270718,0,0,1.0,0.0,1,0,2,3,5,0.4,0,0.35962854634011027,1,tied,<=6
WMDCC2022_5,WMDCC2022_5_2,WMDCC2022,5,2,NOR-Norway,CAN-Canada,0,-0.022891767593270718,0,1,0.0,1.0,0,2,2,3,5,0.4,-1,-0.18075467320567545,0,trailing,<=6
WMDCC2022_5,WMDCC2022_5_3,WMDCC2022,5,3,NOR-Norway,CAN-Canada,0,-0.022891767593270718,0,2,1.0,0.0,1,2,3,1,4,0.75,-2,-0.18075467320567545,1,trailing,<=6
WMDCC2022_5,WMDCC2022_5_4,WMDCC2022,5,4,CAN-Canada,NOR-Norway,0,0.022891767593270718,2,1,1.0,0.0,3,1,3,1,4,0.75,1,0.35962854634011027,1,leading,<=6
WMDCC2022_5,WMDCC2022_5_5,WMDCC2022,5,5,NOR-Norway,CAN-Canada,1,-0.022891767593270718,1,3,1.0,0.0,2,3,4,1,5,0.8,-2,-0.18075467320567545,1,trailing,<=6
WMDCC2022_5,WMDCC2022_5_6,WMDCC2022,5,6,CAN-Canada,NOR-Norway,0,0.022891767593270718,3,2,0.0,2.0,3,4,3,2,5,0.6,1,0.35962854634011027,0,leading,<=6
WMDCC2022_5,WMDCC2022_5_7,WMDCC2022,5,7,CAN-Canada,NOR-Norway,1,0.022891767593270718,3,4,2.0,0.0,5,4,4,1,5,0.8,-1,0.35962854634011027,2+,trailing,>=7
WMDCC2022_5,WMDCC2022_5_8,WMDCC2022,5,8,NOR-Norway,CAN-Canada,0,-0.022891767593270718,4,5,2.0,0.0,6,5,4,1,5,0.8,-1,-0.18075467320567545,2+,trailing,>=7
WMDCC2022_6,WMDCC2022_6_1,WMDCC2022,6,1,SWE-Sweden,GER-Germany,0,0.0897013603817885,0,0,2.0,0.0,2,0,3,2,5,0.6,0,1.1481823943665717,2+,tied,<=6
WMDCC2022_6,WMDCC2022_6_2,WMDCC2022,6,2,GER-Germany,SWE-Sweden,0,-0.0897013603817885,0,2,3.0,0.0,3,2,3,2,5,0.6,-2,-0.9693085212321371,2+,trailing,<=6
WMDCC2022_6,WMDCC2022_6_3,WMDCC2022,6,3,SWE-Sweden,GER-Germany,0,0.0897013603817885,2,3,1.0,0.0,3,3,2,3,5,0.4,-1,1.1481823943665717,1,trailing,<=6
WMDCC2022_6,WMDCC2022_6_4,WMDCC2022,6,4,GER-Germany,SWE-Sweden,0,-0.0897013603817885,3,3,0.0,1.0,3,4,4,0,4,1.0,0,-0.9693085212321371,0,tied,<=6
WMDCC2022_6,WMDCC2022_6_5,WMDCC2022,6,5,GER-Germany,SWE-Sweden,0,-0.0897013603817885,3,4,1.0,0.0,4,4,2,3,5,0.4,-1,-0.9693085212321371,1,trailing,<=6
WMDCC2022_6,WMDCC2022_6_6,WMDCC2022,6,6,SWE-Sweden,GER-Germany,1,0.0897013603817885,4,4,2.0,0.0,6,4,2,3,5,0.4,0,1.1481823943665717,2+,tied,<=6
WMDCC2022_6,WMDCC2022_6_7,WMDCC2022,6,7,GER-Germany,SWE-Sweden,1,-0.0897013603817885,4,6,4.0,0.0,8,6,4,1,5,0.8,-2,-0.9693085212321371,2+,trailing,>=7
WMDCC2022_6,WMDCC2022_6_8,WMDCC2022,6,8,SWE-Sweden,GER-Germany,0,0.0897013603817885,6,8,2.0,0.0,8,8,3,2,5,0.6,-2,1.1481823943665717,2+,trailing,>=7
WMDCC2022_6,WMDCC2022_6_9,WMDCC2022,6,9,GER-Germany,SWE-Sweden,0,-0.0897013603817885,8,8,3.0,0.0,11,8,1,4,5,0.2,0,-0.9693085212321371,2+,tied,>=7
WMDCC2022_7,WMDCC2022_7_1,WMDCC2022,7,1,ESP-Spain,KOR-Korea,0,-0.09004416635995582,0,0,1.0,0.0,1,0,4,1,5,0.8,0,-0.973354661343573,1,tied,<=6
WMDCC2022_7,WMDCC2022_7_2,WMDCC2022,7,2,KOR-Korea,ESP-Spain,0,0.09004416635995582,0,1,5.0,0.0,5,1,4,1,5,0.8,-1,1.1522285344780077,2+,trailing,<=6
WMDCC2022_7,WMDCC2022_7_3,WMDCC2022,7,3,ESP-Spain,KOR-Korea,0,-0.09004416635995582,1,5,2.0,0.0,3,5,4,1,5,0.8,-4,-0.973354661343573,2+,trailing,<=6
WMDCC2022_7,WMDCC2022_7_4,WMDCC2022,7,4,KOR-Korea,ESP-Spain,0,0.09004416635995582,5,3,2.0,0.0,7,3,2,3,5,0.4,2,1.1522285344780077,2+,leading,<=6
WMDCC2022_7,WMDCC2022_7_5,WMDCC2022,7,5,ESP-Spain,KOR-Korea,0,-0.09004416635995582,3,7,1.0,0.0,4,7,3,2,5,0.6,-4,-0.973354661343573,1,trailing,<=6
WMDCC2022_7,WMDCC2022_7_6,WMDCC2022,7,6,KOR-Korea,ESP-Spain,1,0.09004416635995582,7,4,1.0,0.0,8,4,2,3,5,0.4,3,1.1522285344780077,1,leading,<=6
WMDCC2022_7,WMDCC2022_7_7,WMDCC2022,7,7,ESP-Spain,KOR-Korea,1,-0.09004416635995582,4,8,1.0,0.0,5,8,4,1,5,0.8,-4,-0.973354661343573,1,trailing,>=7
WMDCC2022_8,WMDCC2022_8_1,WMDCC2022,8,1,ENG-England,FIN-Finland,0,-0.050710377721041144,0,0,1.0,0.0,1,0,1,4,5,0.2,0,-0.5090978219573824,1,tied,<=6
WMDCC2022_8,WMDCC2022_8_2,WMDCC2022,8,2,FIN-Finland,ENG-England,0,0.050710377721041144,0,1,0.0,2.0,0,3,2,3,5,0.4,-1,0.6879716950918172,0,trailing,<=6
WMDCC2022_8,WMDCC2022_8_3,WMDCC2022,8,3,FIN-Finland,ENG-England,0,0.050710377721041144,0,3,1.0,0.0,1,3,1,4,5,0.2,-3,0.6879716950918172,1,trailing,<=6
WMDCC2022_8,WMDCC2022_8_4,WMDCC2022,8,4,ENG-England,FIN-Finland,0,-0.050710377721041144,3,1,0.0,1.0,3,2,0,5,5,0.0,2,-0.5090978219573824,0,leading,<=6
WMDCC2022_8,WMDCC2022_8_5,WMDCC2022,8,5,ENG-England,FIN-Finland,0,-0.050710377721041144,3,2,1.0,0.0,4,2,4,1,5,0.8,1,-0.5090978219573824,1,leading,<=6
WMDCC2022_8,WMDCC2022_8_6,WMDCC2022,8,6,FIN-Finland,ENG-England,1,0.050710377721041144,2,4,1.0,0.0,3,4,1,4,5,0.2,-2,0.6879716950918172,1,trailing,<=6
WMDCC2022_8,WMDCC2022_8_7,WMDCC2022,8,7,ENG-England,FIN-Finland,1,-0.050710377721041144,4,3,2.0,0.0,6,3,1,4,5,0.2,1,-0.5090978219573824,2+,leading,>=7
WMDCC2022_9,WMDCC2022_9_1,WMDCC2022,9,1,ESP-Spain,SCO-Scotland,0,-0.17038896439985363,0,0,1.0,0.0,1,0,5,0,5,1.0,0,-1.921664582402679,1,tied,<=6
WMDCC2022_9,WMDCC2022_9_2,WMDCC2022,9,2,SCO-Scotland,ESP-Spain,0,0.17038896439985363,0,1,3.0,0.0,3,1,4,1,5,0.8,-1,2.1005384555371136,2+,trailing,<=6
WMDCC2022_9,WMDCC2022_9_3,WMDCC2022,9,3,ESP-Spain,SCO-Scotland,0,-0.17038896439985363,1,3,1.0,0.0,2,3,4,1,5,0.8,-2,-1.921664582402679,1,trailing,<=6
WMDCC2022_9,WMDCC2022_9_4,WMDCC2022,9,4,SCO-Scotland,ESP-Spain,0,0.17038896439985363,3,2,2.0,0.0,5,2,4,1,5,0.8,1,2.1005384555371136,2+,leading,<=6
WMDCC2022_9,WMDCC2022_9_5,WMDCC2022,9,5,ESP-Spain,SCO-Scotland,0,-0.17038896439985363,2,5,0.0,2.0,2,7,4,1,5,0.8,-3,-1.921664582402679,0,trailing,<=6
WMDCC2022_9,WMDCC2022_9_6,WMDCC2022,9,6,ESP-Spain,SCO-Scotland,1,-0.17038896439985363,2,7,1.0,0.0,3,7,3,2,5,0.6,-5,-1.921664582402679,1,trailing,<=6
WMDCC2022_9,WMDCC2022_9_7,WMDCC2022,9,7,SCO-Scotland,ESP-Spain,1,0.17038896439985363,7,3,3.0,0.0,10,3,3,2,5,0.6,4,2.1005384555371136,2+,leading,>=7
WMDCC2022_10,WMDCC2022_10_1,WMDCC2022,10,1,TUR-Turkey,AUS-Australia,0,-0.09816965037899178,0,0,0.0,1.0,0,1,4,1,5,0.8,0,-1.0692597765052616,0,tied,<=6
WMDCC2022_10,WMDCC2022_10_2,WMDCC2022,10,2,TUR-Turkey,AUS-Australia,0,-0.09816965037899178,0,1,0.0,1.0,0,2,1,4,5,0.2,-1,-1.0692597765052616,0,trailing,<=6
WMDCC2022_10,WMDCC2022_10_3,WMDCC2022,10,3,TUR-Turkey,AUS-Australia,0,-0.09816965037899178,0,2,2.0,0.0,2,2,3,2,5,0.6,-2,-1.0692597765052616,2+,trailing,<=6
WMDCC2022_10,WMDCC2022_10_4,WMDCC2022,10,4,AUS-Australia,TUR-Turkey,0,0.09816965037899178,2,2,1.0,0.0,3,2,3,2,5,0.6,0,1.2481336496396962,1,tied,<=6
WMDCC2022_10,WMDCC2022_10_5,WMDCC2022,10,5,TUR-Turkey,AUS-Australia,0,-0.09816965037899178,2,3,3.0,0.0,5,3,2,3,5,0.4,-1,-1.0692597765052616,2+,trailing,<=6
WMDCC2022_10,WMDCC2022_10_6,WMDCC2022,10,6,AUS-Australia,TUR-Turkey,1,0.09816965037899178,3,5,3.0,0.0,6,5,4,1,5,0.8,-2,1.2481336496396962,2+,trailing,<=6
WMDCC2022_10,WMDCC2022_10_7,WMDCC2022,10,7,TUR-Turkey,AUS-Australia,1,-0.09816965037899178,5,6,0.0,2.0,5,8,1,4,5,0.2,-1,-1.0692597765052616,0,trailing,>=7
WMDCC2022_11,WMDCC2022_11_1,WMDCC2022,11,1,GER-Germany,ENG-England,0,0.03732669542998035,0,0,1.0,0.0,1,0,4,1,5,0.8,0,0.5300040480686279,1,tied,<=6
WMDCC2022_11,WMDCC2022_11_2,WMDCC2022,11,2,ENG-England,GER-Germany,0,-0.03732669542998035,0,1,1.0,0.0,1,1,4,1,5,0.8,-1,-0.351130174934193,1,trailing,<=6
WMDCC2022_11,WMDCC2022_11_3,WMDCC2022,11,3,GER-Germany,ENG-England,0,0.03732669542998035,1,1,2.0,0.0,3,1,4,1,5,0.8,0,0.5300040480686279,2+,tied,<=6
WMDCC2022_11,WMDCC2022_11_4,WMDCC2022,11,4,ENG-England,GER-Germany,0,-0.03732669542998035,1,3,1.0,0.0,2,3,4,1,5,0.8,-2,-0.351130174934193,1,trailing,<=6
WMDCC2022_11,WMDCC2022_11_5,WMDCC2022,11,5,GER-Germany,ENG-England,0,0.03732669542998035,3,2,2.0,0.0,5,2,4,0,4,1.0,1,0.5300040480686279,2+,leading,<=6
WMDCC2022_11,WMDCC2022_11_6,WMDCC2022,11,6,ENG-England,GER-Germany,1,-0.03732669542998035,2,5,1.0,0.0,3,5,5,0,5,1.0,-3,-0.351130174934193,1,trailing,<=6
WMDCC2022_11,WMDCC2022_11_7,WMDCC2022,11,7,GER-Germany,ENG-England,1,0.03732669542998035,5,3,2.0,0.0,7,3,2,3,5,0.4,2,0.5300040480686279,2+,leading,>=7
WMDCC2022_12,WMDCC2022_12_1,WMDCC2022,12,1,CAN-Canada,USA-UnitedStates,0,0.04759439850971581,0,0,0.0,1.0,0,1,4,1,5,0.8,0,0.6511937819972273,0,tied,<=6
WMDCC2022_12,WMDCC2022_12_2,WMDCC2022,12,2,CAN-Canada,USA-UnitedStates,0,0.04759439850971581,0,1,2.0,0.0,2,1,2,3,5,0.4,-1,0.6511937819972273,2+,trailing,<=6
WMDCC2022_12,WMDCC2022_12_3,WMDCC2022,12,3,USA-UnitedStates,CAN-Canada,0,-0.04759439850971581,1,2,1.0,0.0,2,2,5,0,5,1.0,-1,-0.47231990886279246,1,trailing,<=6
WMDCC2022_12,WMDCC2022_12_4,WMDCC2022,12,4,CAN-Canada,USA-UnitedStates,0,0.04759439850971581,2,2,2.0,0.0,4,2,4,1,5,0.8,0,0.6511937819972273,2+,tied,<=6
WMDCC2022_12,WMDCC2022_12_5,WMDCC2022,12,5,USA-UnitedStates,CAN-Canada,0,-0.04759439850971581,2,4,1.0,0.0,3,4,4,1,5,0.8,-2,-0.47231990886279246,1,trailing,<=6
